company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
Ashoka University,ashoka.edu.in,https://www.ashoka.edu.in/about-us/,own_about_page,https://en.wikipedia.org/wiki/Ashoka_University,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Shiv Nadar University,snu.edu.in,https://snu.edu.in/about/,own_about_page,https://en.wikipedia.org/wiki/Shiv_Nadar,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
O.P. Jindal Global University,jgu.edu.in,https://jgu.edu.in/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Azim Premji University,azimpremjiuniversity.edu.in,https://azimpremjiuniversity.edu.in/azim-premji-foundation/our-story,own_about_page,https://en.wikipedia.org/wiki/Azim_Premji,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
FLAME University,flame.edu.in,https://en.wikipedia.org/wiki/Eternal_flame,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Jain University,jainuniversity.ac.in,https://www.jainuniversity.ac.in/,own_about_page,https://en.wikipedia.org/wiki/Ajit_Jain,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
SVKM NMIMS,nmims.edu,https://www.nmims.edu/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Foreign Trade,iift.ac.in,https://en.wikipedia.org/wiki/Indian_Institute_of_Foreign_Trade,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
National Law School of India University,nls.ac.in,https://www.nls.ac.in/about/about-nlsiu/,own_about_page,"https://en.wikipedia.org/wiki/National_Law_University,_Jodhpur",wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian School of Business,isb.edu,https://www.isb.edu/about,own_about_page,https://en.wikipedia.org/wiki/Indian_School_of_Business,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Federation of Indian Chambers of Commerce and Industry,ficci.in,https://www.ficci.in/about,own_about_page,https://en.wikipedia.org/wiki/Federation_of_Indian_Chambers_of_Commerce_&_Industry,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Confederation of Indian Industry,cii.in,https://en.wikipedia.org/wiki/Confederation_of_Indian_Industry,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
ASSOCHAM,assocham.org,https://en.wikipedia.org/wiki/ASSOCHAM,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
National Association of Software and Service Companies,nasscom.in,https://nasscom.in/who-we-are,own_about_page,https://en.wikipedia.org/wiki/National_Payments_Corporation_of_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Retailers Association of India,rai.net.in,https://rai.net.in/who-we-are,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Internet and Mobile Association of India,iamai.in,https://www.iamai.in/about-us,own_about_page,https://en.wikipedia.org/wiki/Internet_and_Mobile_Association_of_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Pharmaceutical Alliance,ipa-india.org,https://www.ipa-india.org/about-us,own_about_page,https://en.wikipedia.org/wiki/Indian_Pharmaceutical_Alliance,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Private Equity and Venture Capital Association,ivca.in,https://www.ivca.in/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Council for Leather Exports,leatherindia.org,https://leatherindia.org/about-cle/,own_about_page,https://en.wikipedia.org/wiki/Cashew_Export_Promotion_Council_of_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Export Promotion Council for Handicrafts,epch.in,https://en.wikipedia.org/wiki/List_of_Export_Promotion_Organisations_in_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gem and Jewellery Export Promotion Council,gjepc.org,https://gjepc.org/404.php,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tea Board India,teaboard.gov.in,https://en.wikipedia.org/wiki/History_of_tea_in_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Prasar Bharati,prasarbharati.gov.in,https://en.wikipedia.org/wiki/Prasar_Bharati,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Press Trust of India,ptinews.com,https://en.wikipedia.org/wiki/Press_Trust_of_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
India Today Group,indiatodaygroup.com,https://en.wikipedia.org/wiki/India_Today,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
The Indian Express Group,indianexpress.com,https://indianexpress.com/about/company/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
HT Media,htmedia.in,https://www.htmedia.in/about-us,own_about_page,https://en.wikipedia.org/wiki/HT_Media,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
ABP Network,abpnetwork.com,https://www.abpnetwork.com/aboutus,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Jagran Prakashan,jagran.com,https://en.wikipedia.org/wiki/Jagran_Prakashan,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
T-Series,tseries.com,https://www.tseries.com/about-us,own_about_page,https://en.wikipedia.org/wiki/T-Series_(company),wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Yash Raj Films,yashrajfilms.com,https://www.yashrajfilms.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Yash_Raj_Films,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Dharma Productions,dharma-production.com,https://en.wikipedia.org/wiki/Dharma_Productions,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Board of Control for Cricket in India,bcci.tv,https://www.bcci.tv/about,own_about_page,https://en.wikipedia.org/wiki/Board_of_Control_for_Cricket_in_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
National Rifle Association of India,thenrai.in,https://en.wikipedia.org/wiki/National_Rifle_Association_of_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
All India Football Federation,the-aiff.com,https://en.wikipedia.org/wiki/India_national_football_team,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Lalit Kala Akademi,lalitkala.gov.in,https://lalitkala.gov.in/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Sahitya Akademi,sahitya-akademi.gov.in,https://en.wikipedia.org/wiki/Sahitya_Akademi,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
National Foundation for India,nfi.org.in,https://nfi.org.in/who-we-are,own_about_page,https://en.wikipedia.org/wiki/National_symbols_of_India,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Centre for Science and Environment,cseindia.org,https://www.cseindia.org/who-we-are,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Observer Research Foundation,orfonline.org,https://www.orfonline.org/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Centre for Policy Research,cprindia.org,https://cprindia.org/who-we-are/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
India Development Review,idronline.org,https://idronline.org/about/,own_about_page,https://en.wikipedia.org/wiki/East_India_Company,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Red Cross Society,indianredcross.org,https://www.indianredcross.org/ircs/aboutus/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
The Art of Living Foundation,artofliving.org,https://www.artofliving.org/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Chinmaya Mission,chinmayamission.com,https://www.chinmayamission.com/,own_about_page,https://en.wikipedia.org/wiki/Chinmaya_International_Residential_School,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
CleverTap,clevertap.com,https://clevertap.com/about-us/,own_about_page,https://en.wikipedia.org/wiki/CleverTap,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
MoEngage,moengage.com,https://www.moengage.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Darwinbox,darwinbox.com,https://en.wikipedia.org/wiki/Darwinbox,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Whatfix,whatfix.com,https://whatfix.com/about-us/,own_about_page,https://en.wikipedia.org/wiki/Whatfix,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
HighRadius,highradius.com,https://www.highradius.com/about/company-overview/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Uniphore,uniphore.com,https://www.uniphore.com/about-us/,own_about_page,https://en.wikipedia.org/wiki/Uniphore,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Zenoti,zenoti.com,https://www.zenoti.com/company/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Hasura,hasura.io,https://promptql.io/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gupshup,gupshup.ai,https://www.gupshup.ai:443/about-us,own_about_page,https://en.wikipedia.org/wiki/Gupshup,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
MindTickle,mindtickle.com,https://www.mindtickle.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Druva,druva.com,https://www.druva.com/why-druva/about/company,own_about_page,https://en.wikipedia.org/wiki/Druva,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Apna,apna.co,https://en.wikipedia.org/wiki/Kohi_Apna_Sa,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Yellow.ai,yellow.ai,https://yellow.ai/about-us/,own_about_page,https://en.wikipedia.org/wiki/Yellow.ai,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Detect Technologies,detecttechnologies.com,https://detecttechnologies.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Lentra,lentra.ai,https://lentra.ai/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Netradyne,netradyne.com,https://www.netradyne.com/company/about,own_about_page,https://en.wikipedia.org/wiki/Netradyne,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Nanonets,nanonets.com,https://nanonets.com/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Observe.AI,observe.ai,https://www.observe.ai/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Haptik,haptik.ai,https://www.haptik.ai/about-us,own_about_page,https://en.wikipedia.org/wiki/Haptik,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Sigtuple,sigtuple.com,https://sigtuple.com/about/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Qure.ai,qure.ai,https://www.qure.ai/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Innovaccer,innovaccer.com,https://innovaccer.com/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
HealthPlix,healthplix.com,https://www.healthplix.com/about/company,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
MediBuddy,medibuddy.in,https://www.medibuddy.in/aboutus,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
mfine,mfine.co,https://www.mfine.co/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
HealthifyMe,healthifyme.com,https://www.healthifyme.com/in/,own_about_page,https://en.wikipedia.org/wiki/HealthifyMe,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Tricog Health,tricog.com,https://tricog.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Unlearn.AI India,unlearn.ai,https://www.unlearn.ai/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
DeHaat,agrevolution.in,https://agrevolution.in/company,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
AgroStar,corporate.agrostar.in,https://corporate.agrostar.in/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
CropIn,cropin.com,https://www.cropin.com/about/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Stellapps,stellapps.com,https://www.stellapps.com/about/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Fasal,fasal.co,https://en.wikipedia.org/wiki/Pradhan_Mantri_Fasal_Bima_Yojana,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Samunnati,samunnati.com,https://samunnati.com/about-us-sam/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gramophone,gramophone.in,https://gramophone.in/who-we-are/?lang=en,own_about_page,https://en.wikipedia.org/wiki/Gramophone_Company,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
AgNext Technologies,agnext.com,https://agnext.com/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Nurture.farm,nurture.farm,https://nurture.farm/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Country Delight,countrydelight.in,https://countrydelight.in/who-we-are,own_about_page,https://en.wikipedia.org/wiki/Country_Delight,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Plum Goodness,plumgoodness.com,https://plumgoodness.com/pages/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Slurrp Farm,slurrpfarm.com,https://slurrpfarm.com/collections/shop-all,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Bombay Shaving Company,bombayshavingcompany.com,https://www.bombayshavingcompany.com/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Blue Tokai Coffee Roasters,bluetokaicoffee.com,https://en.wikipedia.org/wiki/Blue_Tokai,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aye Finance,ayefin.com,https://www.ayefin.com/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Ultraviolette Automotive,ultraviolette.com,https://www.ultraviolette.com/about,own_about_page,https://en.wikipedia.org/wiki/Ultraviolette_Automotive,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Simple Energy,simpleenergy.in,https://www.simpleenergy.in/about,own_about_page,https://en.wikipedia.org/wiki/Simple_Energy_(vehicle_company),wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Revolt Motors,revoltmotors.com,https://www.revoltmotors.com/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Vida,vidaworld.com,https://en.wikipedia.org/wiki/Viva_la_Vida,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Yulu,yulu.bike,https://en.wikipedia.org/wiki/Yulu_(transportation_company),wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Zoomcar,zoomcar.com,https://en.wikipedia.org/wiki/Zoomcar,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Yatra Online,yatra.com,https://en.wikipedia.org/wiki/Yatra_(company),wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Square Yards,squareyards.com,https://www.squareyards.com/aboutus,own_about_page,https://en.wikipedia.org/wiki/Square_Yards_(company),wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
PropTiger,proptiger.com,https://www.proptiger.com/aboutus,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
CreditAccess Grameen,creditaccessgrameen.in,https://www.creditaccessgrameen.in/csr/about-ca-india-foundation/,own_about_page,https://en.wikipedia.org/wiki/CreditAccess_Grameen,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Satin Creditcare Network,satincreditcare.com,https://en.wikipedia.org/wiki/Satin_Creditcare_Network_Limited,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Ujjivan Small Finance Bank,ujjivansfb.bank.in,https://www.ujjivansfb.bank.in/about-us,own_about_page,https://en.wikipedia.org/wiki/Ujjivan_Small_Finance_Bank,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Jana Small Finance Bank,jana.bank.in,https://en.wikipedia.org/wiki/Jana_Small_Finance_Bank,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
DMI Finance,dmifinance.in,https://www.dmifinance.in/about-us/about-company/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Lendingkart,lendingkart.com,https://www.lendingkart.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Moneyview,moneyview.in,https://moneyview.in/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
PayU India,payu.in,https://payu.in/about-us,own_about_page,https://en.wikipedia.org/wiki/PayU,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Cashfree Payments,cashfree.com,https://www.cashfree.com/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
M2P Fintech,m2pfintech.com,https://m2pfintech.com/about-us/,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Juspay,juspay.io,https://juspay.io/about,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Signzy,signzy.com,https://www.signzy.com/about-us,own_about_page,,,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
